"bu_code","bu_naam","parkeren_pct","auto_pct","voet_pct","fiets_pct"
"BU09350004","Boschstraatkwartier",0.08,0.36,0.51,0.05
"BU09350006","Wyck",0.14,0.34,0.45,0.07
"BU09832502","Klingerberg-Noord",0.03,0.66,0.22,0.08
"BU09570301","Leeuwen",0.07,0.65,0.24,0.04
"BU09350001","Jekerkwartier",0.10,0.42,0.41,0.07
"BU09570300","Kern Maasniel",0.13,0.49,0.29,0.09
"BU09510002","Industrieterrein De Horsel",0.14,0.75,0.05,0.06
"BU09350002","Kommelkwartier",0.16,0.37,0.45,0.02
"BU09841303","West zuid",0.23,0.42,0.27,0.09
"BU09350100","Villapark",0.18,0.54,0.26,0.02
"BU09350003","Statenkwartier",0.26,0.38,0.31,0.04
"BU09350005","Sint Maartenspoort",0.24,0.36,0.33,0.06
"BU09510100","Wijnandsrade",0.04,0.72,0.18,0.05
"BU09350201","Mariaberg",0.16,0.45,0.37,0.02
"BU09440100","Riethorst-Plasmolen",0.05,0.49,0.39,0.07
"BU15090303","Heelweg",0.09,0.74,0.17,0.00
"BU09350101","Jekerdal",0.16,0.47,0.37,0.01
"BU09570302","Tegelarijeveld-Broekhin",0.10,0.60,0.23,0.06
"BU09841201","Burggraaf",0.15,0.55,0.20,0.11
"BU09831201","Sinselveld",0.13,0.45,0.42,0.01
"BU09350102","Biesland",0.12,0.43,0.36,0.09
"BU18950800","Nieuw-Scheemda",0.05,0.66,0.29,0.01
"BU19300703","Groenewoud-Koop",0.08,0.49,0.40,0.03
"BU09350103","Campagne",0.08,0.55,0.26,0.10
"BU09710200","Berg",0.08,0.58,0.28,0.06
"BU09710000","Oud-Stein",0.06,0.67,0.24,0.03
"BU09350104","Wolder",0.11,0.48,0.31,0.10
"BU09380000","Meerssen",0.08,0.59,0.25,0.07
"BU15070000","Griendtsveen",0.10,0.85,0.05,0.00
"BU09835101","Kern Belfeld",0.08,0.63,0.27,0.03
"BU09440101","Middelaar Katerbosch en Heikant",0.06,0.77,0.17,0.00
"BU09832601","Kern Hout-Blerick",0.14,0.69,0.11,0.06
"BU09710201","Urmond ten westen van Julianakanaal",0.08,0.53,0.35,0.04
"BU09350502","Itteren",0.04,0.66,0.23,0.07
"BU09350200","Brusselsepoort",0.15,0.51,0.30,0.04
"BU09831102","Q4",0.14,0.48,0.38,0.00
"BU09350202","Belfort",0.08,0.50,0.36,0.06
"BU09380001","Rothem",0.07,0.71,0.16,0.06
"BU09831305","Stalberg-West",0.09,0.57,0.33,0.01
"BU15070407","Stuksbeemden",0.08,0.57,0.33,0.02
"BU09350203","Pottenberg",0.10,0.46,0.38,0.05
"BU09620101","Oirsbeek",0.07,0.60,0.30,0.03
"BU09831402","Withuis",0.10,0.52,0.36,0.02
"BU09460103","Bosserstraat-Lage Kuilen",0.01,0.91,0.00,0.09
"BU09380201","Kasen",0.01,0.75,0.24,0.00
"BU09350601","Heugem",0.13,0.54,0.25,0.08
"BU09350204","Malpertuis",0.10,0.43,0.41,0.06
"BU09380002","Weert",0.03,0.78,0.02,0.16
"BU09832803","Ubroek",0.05,0.80,0.11,0.03
"BU09350205","Caberg",0.08,0.46,0.42,0.04
"BU09350206","Oud-Caberg",0.12,0.56,0.27,0.06
"BU09350207","Malberg",0.15,0.48,0.35,0.02
"BU09570303","De Wijher en omgeving",0.09,0.59,0.17,0.15
"BU09831403","'t Zand",0.10,0.52,0.36,0.03
"BU09350208","Dousberg-Hazendans",0.17,0.48,0.29,0.06
"BU09832804","Groot Boller",0.05,0.83,0.07,0.05
"BU09833203","Kaldenkerkerweg-West",0.01,0.91,0.05,0.02
"BU09350209","Daalhof",0.14,0.38,0.43,0.05
"BU09570809","Swalmen",0.03,0.89,0.01,0.06
"BU09650001","Hulsveld",0.04,0.64,0.32,0.00
"BU09831404","Genooybergen",0.01,0.78,0.09,0.12
"BU09831405","Genooy",0.04,0.72,0.17,0.07
"BU09350300","Boschpoort",0.19,0.57,0.17,0.08
"BU09350401","Heugemerveld",0.20,0.42,0.33,0.05
"BU09350301","Bosscherveld",0.13,0.64,0.12,0.10
"BU09620001","Puth",0.08,0.61,0.24,0.06
"BU09831501","Vierpaardjes",0.08,0.58,0.31,0.04
"BU09350302","Frontenkwartier",0.35,0.31,0.21,0.13
"BU09833104","Maasveld I",0.11,0.45,0.39,0.05
"BU09831510","Grote Hei",0.01,0.93,0.00,0.06
"BU09350303","Belvédère",0.13,0.76,0.03,0.08
"BU09831103","Rosarium",0.11,0.43,0.39,0.07
"BU09831511","Keulse Barriére",0.15,0.71,0.03,0.11
"BU09350304","Lanakerveld",0.02,0.75,0.01,0.23
"BU09570804","Asselt",0.14,0.78,0.03,0.04
"BU09833105","Maasveld II",0.13,0.48,0.34,0.05
"BU09831512","Auxillatrix",0.08,0.87,0.02,0.03
"BU09831601","Kern 't Ven",0.07,0.70,0.20,0.03
"BU09350500","Beatrixhaven",0.16,0.68,0.04,0.12
"BU09350403","Nazareth",0.13,0.51,0.26,0.09
"BU09350400","Wyckerpoort",0.14,0.51,0.28,0.06
"BU09350501","Borgharen",0.07,0.68,0.17,0.08
"BU09350402","Wittevrouwenveld",0.14,0.53,0.28,0.05
"BU09841202","Oranjebuurt",0.08,0.49,0.39,0.04
"BU09350404","Limmel",0.08,0.55,0.27,0.10
"BU09570805","Martin Giessen-Bosstraat",0.07,0.62,0.19,0.12
"BU09570304","Stadsrandzone-Noord",0.08,0.82,0.03,0.07
"BU09380205","Moorveld",0.02,0.81,0.17,0.00
"BU09350405","Scharn",0.14,0.53,0.26,0.08
"BU09350503","Meerssenhoven",0.01,0.82,0.04,0.14
"BU09380204","Hulsen-Oostbroek",0.05,0.65,0.22,0.07
"BU09710001","Kerensheide",0.07,0.60,0.25,0.08
"BU09350600","Randwyck",0.23,0.53,0.17,0.07
"BU09570400","Componistenbuurt",0.06,0.64,0.24,0.06
"BU09350602","Heer",0.12,0.59,0.25,0.04
"BU09350603","De Heeg",0.14,0.62,0.20,0.04
"BU09380206","Brommelen-Westbroek",0.12,0.67,0.13,0.09
"BU09570401","Vliegeniersbuurt",0.07,0.54,0.27,0.12
"BU09831606","Venkoelen",0.06,0.91,0.01,0.02
"BU09380203","Hussenberg met Snijdersberg",0.03,0.75,0.17,0.05
"BU09570403","Sterrenberg",0.10,0.51,0.27,0.11
"BU09833201","Lage Heide",0.06,0.66,0.25,0.04
"BU09460101","Nederweert",0.08,0.67,0.22,0.04
"BU09350604","Vroendaal",0.04,0.67,0.16,0.13
"BU09460302","Ospeldijk",0.04,0.76,0.04,0.16
"BU09380003","Raar",0.02,0.85,0.03,0.11
"BU09460201","Budschop",0.04,0.73,0.16,0.06
"BU09380009","Verspreide huizen",0.01,0.73,0.21,0.05
"BU09380100","Ulestraten",0.04,0.65,0.26,0.05
"BU09570402","Kastelenbuurt",0.10,0.57,0.25,0.07
"BU09570806","Boukoul",0.04,0.77,0.18,0.01
"BU09380109","Verspreide huizen",0.06,0.78,0.07,0.09
"BU09841203","Bomenbuurt",0.12,0.47,0.37,0.05
"BU09380200","Bunde",0.07,0.60,0.27,0.06
"BU09810006","Holset",0.03,0.48,0.38,0.11
"BU09952224","Hanzepark",0.17,0.39,0.38,0.05
"BU09440000","Molenhoek",0.07,0.51,0.35,0.07
"BU09440001","Mook",0.06,0.56,0.30,0.08
"BU09440009","Bisselt",0.00,0.47,0.49,0.05
"BU09833204","Op de Heide",0.09,0.60,0.29,0.02
"BU09460102","Boeket-Hoogbosweg",0.00,1.00,0.00,0.00
"BU09620000","Schinnen",0.05,0.49,0.39,0.07
"BU18950605","Napels",0.05,0.90,0.04,0.00
"BU09460104","Schoor-Mildert",0.00,0.98,0.02,0.01
"BU15090002","Ulft-Noord",0.13,0.56,0.28,0.03
"BU09460202","Winnerstraat-Eindhovensebaan",0.00,0.99,0.01,0.00
"BU09460301","Ospel",0.07,0.64,0.26,0.03
"BU09832101","Blerick-Centrum",0.10,0.47,0.37,0.06
"BU09460303","Nieuwstraat-Horick-Kampersweg",0.01,0.96,0.00,0.02
"BU09460401","Nederweert-Eind",0.04,0.77,0.14,0.05
"BU09835104","Aan de Stuw",0.03,0.63,0.02,0.33
"BU09460304","Waatskamp-Bientjesweg",0.00,0.98,0.02,0.00
"BU09710003","Kleine Meers en Veldschuur",0.00,0.66,0.24,0.10
"BU15810200","Leersum",0.09,0.62,0.26,0.03
"BU09620004","Thull",0.02,0.57,0.28,0.13
"BU09510201","Aalbeek",0.04,0.81,0.04,0.11
"BU09460305","Moostdijk-Kruisvennendijk",0.02,0.97,0.00,0.01
"BU09710004","Maasband",0.02,0.85,0.06,0.08
"BU15090302","Sinderen",0.07,0.72,0.20,0.01
"BU09832102","gazenkamp",0.07,0.50,0.40,0.03
"BU09460402","Wellenstein-Aan 't Kruis",0.00,0.80,0.14,0.06
"BU09510000","Nuth",0.09,0.60,0.27,0.04
"BU09832201","Smeliënkamp",0.07,0.61,0.27,0.05
"BU09460501","Leveroy",0.05,0.77,0.15,0.03
"BU09570800","Swalmen-Centrum",0.09,0.62,0.20,0.09
"BU09570801","Groenekruisgebied",0.05,0.65,0.25,0.05
"BU09832202","Vastenavondkamp-Noord",0.10,0.56,0.30,0.04
"BU09832203","Vastenavondkamp-Zuid",0.08,0.58,0.34,0.00
"BU09510004","Hommert (gedeeltelijk)",0.04,0.81,0.06,0.09
"BU09570802","Heide",0.04,0.80,0.03,0.14
"BU09510001","Tervoorst en omgeving",0.03,0.80,0.12,0.05
"BU09460502","Deckerstraat-Bergdijk",0.00,0.88,0.00,0.11
"BU09710005","Centrum",0.11,0.55,0.29,0.05
"BU09832301","Molenbossen",0.12,0.56,0.22,0.11
"BU09510101","Swier",0.01,0.72,0.18,0.09
"BU09650103","Baneheide",0.01,0.83,0.10,0.06
"BU16630304","Kleine Huisjes",0.01,0.75,0.19,0.04
"BU09510300","Schimmert",0.05,0.70,0.17,0.08
"BU09620100","Amstenrade",0.10,0.58,0.28,0.04
"BU09510200","Hulsberg",0.07,0.68,0.20,0.06
"BU09510202","Arensgenhout",0.03,0.73,0.11,0.13
"BU16630301","Hornhuizen",0.02,0.58,0.39,0.00
"BU09831306","Groeneveld",0.10,0.53,0.33,0.04
"BU09570702","Merum",0.08,0.69,0.15,0.09
"BU09570202","Roerstreek",0.10,0.81,0.01,0.08
"BU09570600","Asenray buitengebied",0.01,0.95,0.01,0.03
"BU09570203","Kitskensdal",0.07,0.58,0.25,0.09
"BU09570204","Kitskensberg",0.07,0.56,0.32,0.04
"BU09620002","Nagelbeek-Hegge",0.11,0.74,0.11,0.04
"BU09620003","Sweikhuizen",0.05,0.62,0.32,0.00
"BU09832805","Havengebied",0.10,0.76,0.12,0.02
"BU09620005","Hommert (gedeeltelijk)",0.10,0.61,0.18,0.12
"BU09831307","Hogekamp",0.12,0.48,0.34,0.05
"BU09620102","Klein-Doenrade",0.00,0.84,0.02,0.14
"BU09650003","Molsberg-Rodeput",0.05,0.69,0.19,0.07
"BU09831308","Stalberg-Noord",0.02,0.79,0.07,0.12
"BU09620103","Groot-Doenrade",0.04,0.74,0.14,0.09
"BU09650000","Simpelveld",0.11,0.52,0.33,0.03
"BU09650100","Bocholtz",0.10,0.63,0.25,0.02
"BU09710100","Elsloo",0.05,0.64,0.26,0.05
"BU15250103","Hoogh Teylingen",0.14,0.50,0.29,0.07
"BU09710101","Meers",0.03,0.71,0.21,0.04
"BU09710203","Nattenhoven",0.02,0.67,0.14,0.17
"BU09810000","Vijlen",0.06,0.63,0.27,0.03
"BU09710102","Catsop",0.07,0.79,0.14,0.00
"BU09710202","Urmond ten oosten van Julianakanaal",0.07,0.61,0.23,0.08
"BU09831401","Craneveld",0.08,0.56,0.36,0.01
"BU09810001","Mamelis",0.00,0.74,0.03,0.22
"BU09810003","Harles",0.00,0.82,0.06,0.12
"BU09810005","Lemiers",0.07,0.62,0.17,0.14
"BU09810007","Raren",0.08,0.50,0.35,0.07
"BU09831502","Dr. Poelsplein e.o.",0.08,0.53,0.36,0.03
"BU09810008","Wolfhaag",0.01,0.61,0.36,0.02
"BU09810009","Cottessen-Camerig",0.06,0.49,0.39,0.05
"BU09810100","Vaals",0.21,0.47,0.30,0.03
"BU09831101","Winkelcentrum",0.02,0.37,0.55,0.07
"BU09832602","Hout-Blerick",0.03,0.93,0.00,0.04
"BU09832603","Meuleveld",0.01,0.73,0.24,0.02
"BU09832701","Kern Boekend",0.10,0.80,0.08,0.02
"BU09832702","Boekend",0.02,0.90,0.02,0.05
"BU09832801","Horsterweg",0.07,0.70,0.17,0.05
"BU09832802","Kazerneterrein",0.11,0.69,0.14,0.06
"BU09832806","Ecopark",0.16,0.79,0.01,0.04
"BU09832807","Heierhoeve",0.01,0.90,0.01,0.08
"BU09833205","Kaldenkerkerweg-Oost",0.04,0.86,0.07,0.02
"BU09833206","Ulingsheid",0.00,0.96,0.00,0.03
"BU09841301","Noordwest",0.16,0.53,0.27,0.04
"BU09832808","Fresh Park",0.02,0.92,0.02,0.03
"BU09832809","Trade-Port-Oost",0.00,0.99,0.00,0.01
"BU09832810","Trade-Port-Noord",0.00,0.86,0.00,0.14
"BU09832811","Floriade Park",0.14,0.82,0.00,0.04
"BU09833501","Kloosterdorp",0.09,0.57,0.29,0.05
"BU09833502","Nieuw-Steyl",0.09,0.53,0.33,0.05
"BU09953551","Lelystad-Haven West",0.07,0.62,0.25,0.05
"BU09833101","Bosserhof",0.07,0.64,0.25,0.04
"BU09841704","Keizersveld",0.00,0.84,0.01,0.15
"BU09832812","Zaarderheiken",0.00,0.86,0.00,0.14
"BU09834403","Brandemolen en Veld",0.03,0.95,0.01,0.02
"BU09833102","Tegelen-Centrum",0.12,0.47,0.38,0.03
"BU09833103","Krekelsberg",0.04,0.59,0.37,0.00
"BU09834104","Schandelo",0.02,0.93,0.03,0.02
"BU09841602","Brukske 2",0.13,0.54,0.23,0.09
"BU09834105","Hasselt en Het Vorst",0.00,0.91,0.00,0.08
"BU09834106","De Krosselt",0.00,0.84,0.00,0.15
"BU09953552","Lelystad-Haven Oost",0.14,0.47,0.34,0.05
"BU09834107","Velden",0.00,0.87,0.06,0.06
"BU09834301","Kern Lomm",0.04,0.66,0.26,0.04
"BU09834302","Spikweinen",0.04,0.87,0.08,0.01
"BU16630302","Kruisweg",0.03,0.72,0.20,0.04
"BU09834303","Lomm",0.00,0.85,0.09,0.06
"BU09834401","Kern Arcen",0.06,0.65,0.28,0.01
"BU09834402","Lingsfort",0.05,0.71,0.09,0.14
"BU16630303","Molenrij",0.05,0.75,0.19,0.01
"BU09835108","Maalbeek",0.00,0.97,0.00,0.03
"BU09834404","arcen",0.03,0.87,0.06,0.05
"BU09841701","Landweert 1",0.14,0.50,0.27,0.09
"BU09840101","Heide",0.02,0.82,0.02,0.15
"BU09953772","Uilenweg",0.05,0.64,0.02,0.29
"BU09835102","Gebied patersweg",0.01,0.80,0.01,0.19
"BU09835103","Bolenberg",0.00,1.00,0.00,0.00
"BU09840501","Smakt",0.01,0.93,0.00,0.05
"BU09840201","Ysselsteyn",0.01,0.86,0.04,0.09
"BU09841702","Landweert 2",0.14,0.51,0.29,0.05
"BU09841101","Centrum",0.17,0.35,0.44,0.04
"BU09840301","Merselo",0.01,0.92,0.02,0.05
"BU09840901","Veulen",0.03,0.96,0.01,0.00
"BU09840401","Vredepeel",0.03,0.88,0.06,0.03
"BU09840601","Oostrum",0.05,0.80,0.07,0.08
"BU09840701","Oirlo",0.04,0.91,0.05,0.00
"BU09840801","Castenray",0.03,0.89,0.02,0.06
"BU09841302","West midden",0.13,0.51,0.31,0.05
"BU15810201","Breedeveen",0.00,0.77,0.02,0.20
"BU09841001","Leunen",0.03,0.84,0.08,0.04
"BU09953881","Industrieterrein Noordersluis Oost",0.01,0.84,0.03,0.12
"BU09841801","Smakterheide",0.09,0.81,0.04,0.06
"BU09841901","Brabander",0.03,0.77,0.11,0.09
"BU09954228","Bedrijventerrein Ketelmeerstraat",0.02,0.84,0.12,0.02
"BU09842001","St. Antoniusveld",0.15,0.60,0.15,0.10
"BU09860101","Voerendaal",0.10,0.48,0.39,0.03
"BU09842101","Wanssum",0.02,0.82,0.09,0.06
"BU09954332","Landerijen Zuid/West",0.07,0.56,0.30,0.08
"BU09860301","Ubachsberg",0.11,0.53,0.34,0.02
"BU09860201","Kunrade",0.10,0.58,0.25,0.07
"BU16630309","Kloosterburen",0.00,0.97,0.01,0.02
"BU09860202","Kunderberg",0.01,0.98,0.01,0.00
"BU09860302","Colmont",0.03,0.79,0.18,0.00
"BU09860303","Mingersborg",0.03,0.81,0.16,0.00
"BU09883101","Altweerterheide",0.12,0.58,0.28,0.03
"BU09842201","Geijsteren",0.01,0.96,0.02,0.00
"BU09860203","Winthagen",0.00,0.94,0.06,0.00
"BU09880202","Hushoven",0.01,0.91,0.01,0.07
"BU09956333","De Meierij Kerspel",0.05,0.73,0.05,0.17
"BU09842301","Blitterswijck",0.06,0.86,0.07,0.01
"BU09880103","Centrum-Noord",0.12,0.64,0.16,0.08
"BU09860401","Klimmen",0.09,0.52,0.36,0.03
"BU09952443","Tjalk",0.11,0.53,0.29,0.06
"BU09954333","Landerijen Noord/Oost",0.01,0.63,0.32,0.04
"BU09860402","Craubeek",0.04,0.66,0.16,0.13
"BU09860403","Hellebeuk",0.00,0.52,0.48,0.00
"BU09860405","Termaar",0.05,0.68,0.27,0.00
"BU09860406","Weustenrade",0.00,0.65,0.35,0.00
"BU09860501","Ransdaal",0.03,0.68,0.28,0.00
"BU09860900","Voerendaal",0.01,0.85,0.07,0.07
"BU09880201","Laar",0.06,0.68,0.26,0.00
"BU09880101","Boshoven-Vrakker",0.07,0.63,0.28,0.02
"BU09952226","Gondel",0.10,0.52,0.34,0.04
"BU09880102","Oud-Boshoven",0.01,0.94,0.00,0.05
"BU17060302","Industrieterrein Den Engelsman Rondven",0.04,0.83,0.01,0.12
"BU09880302","Kampershoek",0.00,0.90,0.01,0.09
"BU09880104","Boshoven buitengebied",0.01,0.94,0.01,0.05
"BU09880105","Industrieterrein Boshoverheide",0.09,0.73,0.10,0.08
"BU09883102","Altweerterheide buitengebied",0.01,0.94,0.03,0.03
"BU09880303","Kampershoek-Noord",0.00,0.96,0.02,0.01
"BU09880203","Laar buitengebied",0.00,0.99,0.00,0.00
"BU09954334","Landerijen Zuid/Oost",0.01,0.75,0.20,0.03
"BU09880204","Hulshoven buitengebied",0.00,1.00,0.00,0.00
"BU19030403","Moerslag-Libeek",0.03,0.91,0.05,0.00
"BU09880205","Laarveld",0.02,0.82,0.10,0.05
"BU09880301","Molenakker",0.05,0.64,0.20,0.11
"BU09881301","Groenewoud-Noord",0.05,0.63,0.31,0.01
"BU09881101","Weert-Centrum",0.17,0.35,0.47,0.02
"BU09952444","Schoener",0.06,0.64,0.22,0.07
"BU09881302","Groenewoud-Zuid",0.06,0.60,0.31,0.03
"BU09881102","Maaspoort",0.11,0.54,0.34,0.01
"BU09881201","Biest",0.03,0.60,0.34,0.03
"BU09952447","Park Schoener",0.04,0.73,0.18,0.06
"BU09881402","Industrieterrein Fatima",0.11,0.72,0.14,0.04
"BU09881401","Fatima",0.16,0.53,0.31,0.00
"BU09951775","Overijsselse Hout Jagersbos",0.00,0.45,0.03,0.52
"BU09882301","Graswinkel",0.07,0.57,0.29,0.06
"BU09953882","Industrieterrein Noordersluis West",0.03,0.83,0.03,0.11
"BU09882101","Keent",0.10,0.49,0.38,0.03
"BU09882102","Keent buitengebied",0.00,0.96,0.01,0.03
"BU09952333","Jol",0.10,0.46,0.40,0.05
"BU09882201","Moesel",0.06,0.55,0.38,0.01
"BU09954778","Larserplein",0.16,0.78,0.04,0.01
"BU09882202","Moesel buitengebied",0.02,0.90,0.01,0.08
"BU09955111","Flora West",0.06,0.65,0.21,0.08
"BU09882401","Leuken",0.08,0.61,0.27,0.04
"BU09883201","Tungelroy",0.05,0.67,0.28,0.00
"BU09882402","Industrieterrein Leuken",0.00,0.89,0.02,0.09
"BU09952334","Galjoen",0.11,0.37,0.41,0.11
"BU09882403","Leuken buitengebied",0.00,0.99,0.01,0.00
"BU09883301","Swartbroek",0.08,0.70,0.20,0.02
"BU09952335","Park Jol Galjoen",0.03,0.19,0.59,0.18
"BU09882501","Kazernelaan",0.07,0.73,0.12,0.09
"BU09952771","Volkstuinen Bosweg",0.07,0.57,0.20,0.17
"BU15810108","Wildbaan-Dennenburg",0.13,0.53,0.32,0.02
"BU09951118","Bedrijventerrein Gildenhof",0.14,0.59,0.16,0.10
"BU09954110","Wijkcentrum",0.12,0.34,0.54,0.00
"BU09882502","Industrieterrein Boshoverbeek-Lozerweg",0.24,0.72,0.04,0.00
"BU09952448","Bedrijventerrein Tjalk",0.24,0.48,0.24,0.04
"BU09951113","Langezand",0.10,0.48,0.40,0.02
"BU09955112","Flora Midden",0.06,0.60,0.27,0.07
"BU09951221","Atol",0.08,0.44,0.45,0.03
"BU09951777","Gelderse Hout",0.00,0.53,0.09,0.37
"BU09951881","Industrieterrein Oostervaart West",0.01,0.88,0.03,0.08
"BU09883202","Tungelroy buitengebied",0.00,0.93,0.01,0.06
"BU09955113","Flora Oost PIL",0.07,0.77,0.02,0.15
"BU09883302","Swartbroek buitengebied",0.00,0.84,0.00,0.15
"BU09951882","Industrieterrein Oostervaart Midden",0.01,0.81,0.02,0.16
"BU09883401","Stramproy",0.10,0.64,0.24,0.02
"BU09883402","Stramproy buitengebied",0.01,0.93,0.00,0.07
"BU09940000","Valkenburg",0.19,0.46,0.35,0.01
"BU09940005","De Valkenberg",0.15,0.76,0.03,0.06
"BU15070404","Nieuwstraat",0.10,0.62,0.28,0.01
"BU09940001","Broekhem Zuid",0.31,0.47,0.22,0.01
"BU09951225","Hofstede Plantage Wijngaard",0.11,0.47,0.37,0.05
"BU09940006","Hekerbeek",0.16,0.64,0.19,0.01
"BU09940100","Sint Gerlach",0.16,0.54,0.27,0.04
"BU09940002","Broekhem Noord",NULL,NULL,NULL,NULL
"BU09951226","Oostrandpark",0.05,0.53,0.32,0.10
"BU09951227","Buitenhof",0.03,0.81,0.09,0.07
"BU09951115","Groene Velden",0.01,0.90,0.00,0.09
"BU09951883","Industrieterrein Oostervaart Oost",0.00,0.88,0.00,0.12
"BU09955221","Woonhavenpad",0.03,0.50,0.02,0.46
"BU09940003","Emmaberg",0.01,0.85,0.05,0.09
"BU09951112","IJssellaan",0.11,0.43,0.38,0.07
"BU09956225","De Meent",0.18,0.45,0.30,0.07
"BU09940004","De Heek",0.07,0.83,0.01,0.09
"BU09951114","Jagersveld",0.00,0.96,0.00,0.04
"BU09940101","Vroenhof",0.05,0.80,0.13,0.02
"BU09940102","Strabeek",0.00,0.90,0.09,0.01
"BU09951222","Damrif Kustrif Gors Zandbank",0.10,0.50,0.35,0.06
"BU09951223","Bongerd Buitenplaats",0.04,0.65,0.31,0.00
"BU09954225","Rivierenbuurt",0.09,0.58,0.22,0.11
"BU09940103","Houthemerveld",0.01,0.95,0.02,0.02
"BU09951337","Sportveld Beginweg Overijsselse Hout",0.04,0.72,0.07,0.18
"BU09951661","Bastion",0.10,0.37,0.50,0.03
"BU09956662","Neringpassage",0.12,0.25,0.61,0.02
"BU09940104","Ravensbosch",0.05,0.91,0.03,0.00
"BU09940200","Schin op Geul",0.10,0.57,0.29,0.03
"BU09951331","Beginweg Bronsweg Jupiterweg",0.01,0.78,0.01,0.20
"BU09956663","Stationsplein",0.09,0.40,0.39,0.12
"BU09940201","Schoonbron",0.01,0.71,0.10,0.18
"BU09951662","Stadspark Badweg Langevelderslag",0.08,0.50,0.25,0.16
"BU09956664","Stadhuisstraat",0.05,0.34,0.53,0.08
"BU09940202","Oud-Valkenburg",0.06,0.50,0.29,0.16
"BU09940203","Strucht",0.17,0.56,0.17,0.10
"BU09940204","Gerendal",0.00,0.70,0.30,0.00
"BU09940205","Keutenberg - Sousberg",0.00,0.76,0.24,0.00
"BU09940300","Sibbe",0.05,0.71,0.22,0.02
"BU09940302","Vilterveld",0.11,0.69,0.08,0.12
"BU09940400","Berg",0.10,0.61,0.25,0.05
"BU09940401","Terblijt",0.01,0.84,0.07,0.09
"BU09956665","Lindenlaan",0.18,0.70,0.11,0.01
"BU09940402","Vilt",0.06,0.62,0.22,0.09
"BU09940404","Rasberg",0.07,0.77,0.00,0.16
"BU09951666","Lelycentre Maerlant",0.18,0.40,0.40,0.02
"BU09951772","Sportpark Langezand",0.14,0.60,0.06,0.20
"BU09940406","Vilter Heide",0.00,0.59,0.41,0.00
"BU15810109","Welgelegen-Rosarium",0.05,0.64,0.28,0.03
"BU09940500","Walem",0.01,0.91,0.08,0.00
"BU09951111","Zuiderzeelaan Waddenlaan",0.10,0.46,0.42,0.03
"BU09952115","Golfpark Lommerrijk",0.00,0.71,0.10,0.19
"BU09952221","Kempenaar Oost",0.16,0.40,0.39,0.05
"BU09952225","Schouw",0.11,0.41,0.43,0.05
"BU09956221","De Veste",0.10,0.54,0.30,0.05
"BU09952222","Kempenaar West",0.11,0.42,0.44,0.03
"BU09952223","Kogge",0.06,0.59,0.32,0.03
"BU09952227","Sportpark Schouw",0.10,0.30,0.40,0.19
"BU09952228","Bedrijventerrein Kempenaar",0.15,0.56,0.20,0.08
"BU15070408","De Risselt",0.08,0.55,0.34,0.03
"BU09956224","De Schans",0.12,0.54,0.26,0.08
"BU09952337","Galjoen Zuid",0.10,0.54,0.30,0.06
"BU09952338","Bedrijventerrein Jol",0.13,0.57,0.25,0.05
"BU09952441","Botter Oost",0.14,0.49,0.31,0.06
"BU09952331","Saerdam Vliegent Hert Fortuijn",0.04,0.38,0.56,0.01
"BU09952332","Punter",0.10,0.47,0.38,0.05
"BU15810003","Doorn-Zuid",0.10,0.56,0.28,0.06
"BU09952772","Golfresort",0.03,0.84,0.05,0.09
"BU09952773","Zuigerplaspark",0.02,0.55,0.02,0.41
"BU09952775","Strand Houtribhoek Houtribbos",0.11,0.63,0.05,0.20
"BU09953111","Landstrekenwijk Oost",0.07,0.62,0.25,0.06
"BU09953112","Landstrekenwijk Midden",0.06,0.65,0.25,0.03
"BU09953113","Landstrekenwijk West",0.07,0.64,0.27,0.02
"BU09953222","Hollandse Hout (Villapark)",0.02,0.82,0.02,0.14
"BU09953553","Lelystad-Haven Werkeiland",0.10,0.66,0.21,0.03
"BU09956331","Grietenij",0.15,0.54,0.11,0.20
"BU09954111","Kamp",0.11,0.51,0.32,0.06
"BU09954112","Horst",0.12,0.50,0.33,0.05
"BU09954113","Griend",0.09,0.66,0.22,0.03
"BU09954114","Zoom",0.02,0.72,0.15,0.12
"BU09954115","Wold",0.12,0.35,0.50,0.03
"BU09954116","Archipel Beukenhof Rozengaard",0.06,0.56,0.32,0.06
"BU09954117","Woldpark Houttuinen Gelderse Hout",0.04,0.33,0.26,0.36
"BU09956332","De Doelen De Marken",0.08,0.51,0.17,0.24
"BU09954220","Wijkcentrum Voorstraat",0.14,0.41,0.42,0.03
"BU09954221","Getijdenbuurt Sportpark Doggersbank",0.14,0.59,0.17,0.10
"BU09954222","Zeeenbuurt",0.12,0.48,0.35,0.05
"BU16901300","De Wijk",0.09,0.65,0.21,0.05
"BU09954223","Zeestromen en Slotenbuurt",0.10,0.54,0.31,0.05
"BU09955779","Hollandse Hout",0.02,0.66,0.00,0.32
"BU09955881","Flevopoort II",0.00,0.79,0.09,0.12
"BU09955882","Flevopoort I",0.00,0.99,0.00,0.01
"BU09956111","Kofschip SGL",0.10,0.45,0.28,0.17
"BU09956112","Kofschip Noord",0.10,0.45,0.28,0.17
"BU09956334","Bedrijventerrein Middendreef",0.01,0.85,0.05,0.09
"BU09956661","Waagpassage",0.13,0.32,0.48,0.07
"BU09957118","Karperweg IJsselmeerdijk",0.00,0.99,0.00,0.01
